VG, VTG, VD, ID, IG, IS, ITG
-0.76, -2, -0.05, -1.6667E-09, 0, 1.6559999999999999E-09, -5E-13
-0.78, -2, -0.05, -2.1801E-09, 0, 2.1969999999999998E-09, -5E-13
-0.8, -2, -0.05, -2.8402E-09, -5E-13, 2.8185E-09, 0
-0.82000000000000006, -2, -0.05, -3.6073E-09, -5E-13, 3.6329999999999998E-09, -5E-13
-0.84, -2, -0.05, -4.5731E-09, 0, 4.542E-09, -5E-13
-0.86, -2, -0.05, -5.6739E-09, 0, 5.696E-09, 0
-0.88, -2, -0.05, -6.9847E-09, 0, 6.961E-09, -5E-13
-0.9, -2, -0.05, -8.4855E-09, 0, 8.5175E-09, 0
-0.92, -2, -0.05, -1.02498E-08, 0, 1.02185E-08, 0
-0.94000000000000006, -2, -0.05, -1.2160199999999999E-08, 0, 1.2154999999999999E-08, 0
-0.96, -2, -0.05, -1.4407999999999999E-08, 0, 1.434E-08, -5E-13
-0.98, -2, -0.05, -1.6720199999999998E-08, -5E-13, 1.669E-08, 0
-1, -2, -0.05, -1.93288E-08, 0, 1.939E-08, -5E-13
-1.02, -2, -0.05, -2.21186E-08, 0, 2.21E-08, 5E-13
-1.04, -2, -0.05, -2.5106599999999996E-08, 0, 2.5175E-08, 5E-13
-1.06, -2, -0.05, -2.8324799999999996E-08, 0, 2.8304999999999998E-08, -5E-13
-1.08, -2, -0.05, -3.1687799999999995E-08, 0, 3.173E-08, 5E-13
-1.1, -2, -0.05, -3.5295E-08, 0, 3.53E-08, -5E-13
-1.12, -2, -0.05, -3.90942E-08, 0, 3.9124999999999995E-08, 0
-1.1400000000000001, -2, -0.05, -4.32124E-08, 0, 4.3204999999999995E-08, 0
-1.16, -2, -0.05, -4.74926E-08, 0, 4.759E-08, 0
-1.18, -2, -0.05, -5.2405199999999996E-08, 0, 5.2349999999999996E-08, 0
-1.2, -2, -0.05, -5.7429199999999995E-08, 0, 5.7495E-08, -5E-13
-1.22, -2, -0.05, -6.31988E-08, 0, 6.3254999999999993E-08, 0
-1.24, -2, -0.05, -6.9316E-08, -5E-13, 6.9375E-08, -5E-13
-1.26, -2, -0.05, -7.61592E-08, 0, 7.603E-08, 5E-13
-1.28, -2, -0.05, -8.2902E-08, -5E-13, 8.302E-08, -5E-13
-1.3, -2, -0.05, -9.0456999999999987E-08, -5E-13, 9.0395E-08, 0
-1.32, -2, -0.05, -9.8006399999999993E-08, 0, 9.797E-08, 0
-1.34, -2, -0.05, -1.0601399999999999E-07, 0, 1.0601E-07, -5E-13
-1.36, -2, -0.05, -1.1416439999999998E-07, -5E-13, 1.1401499999999999E-07, -5E-13
-1.3800000000000001, -2, -0.05, -1.2218E-07, 0, 1.2234999999999998E-07, 0
-1.4000000000000001, -2, -0.05, -1.3062E-07, 0, 1.3049999999999998E-07, -5E-13
-1.42, -2, -0.05, -1.3868E-07, 0, 1.388E-07, 0
-1.44, -2, -0.05, -1.4708E-07, 0, 1.471E-07, -5E-13
-1.46, -2, -0.05, -1.5532E-07, 0, 1.5539999999999998E-07, -5E-13
-1.48, -2, -0.05, -1.6356E-07, 0, 1.6349999999999998E-07, 5E-13
-1.5, -2, -0.05, -1.7148E-07, 0, 1.7169999999999998E-07, 0
-1.52, -2, -0.05, -1.7982E-07, 0, 1.7969999999999998E-07, -5E-13
-1.54, -2, -0.05, -1.877E-07, 0, 1.8774999999999997E-07, 0
-1.56, -2, -0.05, -1.9576E-07, 0, 1.9559999999999998E-07, 0
-1.58, -2, -0.05, -2.034E-07, -5E-13, 2.0355E-07, 0
-1.6, -2, -0.05, -2.1128E-07, -5E-13, 2.1134999999999997E-07, 5E-13
-1.62, -2, -0.05, -2.1886E-07, -5E-13, 2.1905E-07, -5E-13
-1.6400000000000001, -2, -0.05, -2.2672E-07, 0, 2.2669999999999999E-07, 0
-1.6600000000000001, -2, -0.05, -2.3408E-07, 0, 2.3429999999999997E-07, -5E-13
-1.68, -2, -0.05, -2.417E-07, 0, 2.4174999999999995E-07, 5E-13
-1.7, -2, -0.05, -2.4902E-07, -5E-13, 2.492E-07, 0
-1.72, -2, -0.05, -2.5626E-07, 0, 2.5635E-07, 0
-1.74, -2, -0.05, -2.6374E-07, 0, 2.6369999999999996E-07, -5E-13
-1.76, -2, -0.05, -2.7078E-07, 0, 2.7084999999999997E-07, 5E-13
-1.78, -2, -0.05, -2.7814E-07, 0, 2.78E-07, 5E-13
-1.8, -2, -0.05, -2.8502E-07, 0, 2.8505E-07, 0
-1.82, -2, -0.05, -2.9216E-07, -5E-13, 2.9215E-07, 5E-13
-1.84, -2, -0.05, -2.9894E-07, 0, 2.9884999999999995E-07, 0
-1.86, -2, -0.05, -3.059E-07, 0, 3.0594999999999996E-07, 5E-13
-1.8800000000000001, -2, -0.05, -3.1262E-07, 0, 3.1265E-07, 0
-1.9000000000000001, -2, -0.05, -3.1956E-07, 0, 3.1934999999999996E-07, -5E-13
-1.92, -2, -0.05, -3.26E-07, 0, 3.261E-07, -5E-13
-1.94, -2, -0.05, -3.3261999999999997E-07, 0, 3.3269999999999995E-07, 0
-1.96, -2, -0.05, -3.391E-07, 0, 3.3914999999999996E-07, 0
-1.98, -2, -0.05, -3.4576E-07, 0, 3.4575E-07, 0
-2, -2, -0.05, -3.52E-07, -5E-13, 3.522E-07, 0
-2.02, -2, -0.05, -3.5871999999999997E-07, 0, 3.5859999999999994E-07, 5E-13
-2.04, -2, -0.05, -3.6478E-07, 0, 3.649E-07, -5E-13
-2.06, -2, -0.05, -3.712E-07, 0, 3.7124999999999994E-07, 5E-13
-2.08, -2, -0.05, -3.7742E-07, 0, 3.7755E-07, 0
-2.1, -2, -0.05, -3.8373999999999997E-07, 0, 3.8359999999999997E-07, -5E-13
-2.12, -2, -0.05, -3.8968E-07, 0, 3.8989999999999996E-07, 0
-2.14, -2, -0.05, -3.9608E-07, 0, 3.9599999999999995E-07, 0
-2.16, -2, -0.05, -4.0213999999999997E-07, 0, 4.022E-07, 0
-2.18, -2, -0.05, -4.0804E-07, 0, 4.0814999999999996E-07, 0
-2.2, -2, -0.05, -4.1388E-07, -1E-12, 4.141E-07, 0
-2.22, -2, -0.05, -4.1992E-07, 0, 4.1999999999999995E-07, 0
-2.24, -2, -0.05, -4.2578E-07, 0, 4.2579999999999996E-07, 0
-2.2600000000000002, -2, -0.05, -4.3162E-07, 0, 4.317E-07, 0
-2.2800000000000002, -2, -0.05, -4.373E-07, 0, 4.3744999999999994E-07, 0
-2.3000000000000003, -2, -0.05, -4.4326E-07, 0, 4.4314999999999994E-07, -5E-13
-2.32, -2, -0.05, -4.4874E-07, 0, 4.4884999999999995E-07, 0
-2.34, -2, -0.05, -4.5474E-07, 0, 4.5459999999999995E-07, 0
-2.36, -2, -0.05, -4.6014E-07, 0, 4.6019999999999995E-07, 0
-2.38, -2, -0.05, -4.659E-07, 0, 4.6589999999999996E-07, 0
-2.4, -2, -0.05, -4.712E-07, 0, 4.7134999999999994E-07, 0
-2.42, -2, -0.05, -4.7694E-07, 0, 4.7689999999999994E-07, 0
-2.44, -2, -0.05, -4.8222E-07, 0, 4.8229999999999992E-07, 0
-2.46, -2, -0.05, -4.8768E-07, 0, 4.8779999999999991E-07, -5E-13
-2.48, -2, -0.05, -4.9314E-07, 0, 4.9315E-07, 0
-2.5, -2, -0.05, -4.9846E-07, 0, 4.985E-07, 0
-2.52, -2, -0.05, -5.0382E-07, 0, 5.0385E-07, 0
-2.54, -2, -0.05, -5.092E-07, 0, 5.0909999999999992E-07, 0
-2.56, -2, -0.05, -5.141E-07, 0, 5.1435E-07, -5E-13
-2.58, -2, -0.05, -5.1942E-07, 0, 5.1945E-07, 0
-2.6, -2, -0.05, -5.2468E-07, -5E-13, 5.2484999999999994E-07, 0
-2.62, -2, -0.05, -5.296E-07, 0, 5.299E-07, 0
-2.64, -2, -0.05, -5.3469999999999994E-07, 0, 5.3479999999999994E-07, 0
-2.66, -2, -0.05, -5.3962E-07, 0, 5.398499999999999E-07, -5E-13
-2.68, -2, -0.05, -5.4492E-07, 0, 5.449E-07, 0
-2.7, -2, -0.05, -5.4998E-07, 0, 5.5009999999999993E-07, 0
-2.72, -2, -0.05, -5.55E-07, -5E-13, 5.552E-07, -5E-13
-2.74, -2, -0.05, -5.6004E-07, 0, 5.6004999999999994E-07, 0
-2.7600000000000002, -2, -0.05, -5.6484E-07, -5E-13, 5.651E-07, -5E-13
-2.7800000000000002, -2, -0.05, -5.6994E-07, 0, 5.6999999999999994E-07, 0
-2.8000000000000003, -2, -0.05, -5.7508E-07, 0, 5.749E-07, -5E-13
-2.82, -2, -0.05, -5.7982E-07, 0, 5.7979999999999994E-07, -5E-13
-2.84, -2, -0.05, -5.8476E-07, 0, 5.8475E-07, 0
-2.86, -2, -0.05, -5.8941999999999994E-07, 0, 5.8954999999999993E-07, 0
-2.88, -2, -0.05, -5.9432E-07, 0, 5.9445E-07, -5E-13
-2.9, -2, -0.05, -5.9914E-07, -5E-13, 5.9919999999999991E-07, 5E-13
-2.92, -2, -0.05, -6.0394E-07, 0, 6.0405E-07, 0
-2.94, -2, -0.05, -6.0865999999999995E-07, 0, 6.086E-07, 0
-2.96, -2, -0.05, -6.1324E-07, 0, 6.1324999999999991E-07, -5E-13
-2.98, -2, -0.05, -6.1768E-07, 0, 6.1774999999999993E-07, 0
-3, -2, -0.05, -6.2247999999999995E-07, -5E-13, 6.2255E-07, 0
0.3, -2.5, -0.05, -1.4E-13, 0, 0, -5E-13
0.28, -2.5, -0.05, 5E-14, 0, 0, 0
0.26, -2.5, -0.05, 1E-13, 5E-13, 0, 0
0.24, -2.5, -0.05, 1.4E-13, 0, 0, -5E-13
0.22, -2.5, -0.05, 1.5000000000000002E-13, 0, 0, -5E-13
0.2, -2.5, -0.05, -4.0000000000000006E-14, 0, 0, 0
0.18, -2.5, -0.05, 9.0000000000000008E-14, 0, 0, 0
0.16, -2.5, -0.05, 2.4000000000000004E-13, 0, 0, -5E-13
0.14, -2.5, -0.05, -4.0000000000000006E-14, 0, 0, -5E-13
0.12, -2.5, -0.05, -2.5E-13, 0, 0, 0
0.1, -2.5, -0.05, -2.1000000000000001E-13, 0, 0, -5E-13
0.08, -2.5, -0.05, 3.5E-13, 0, 0, -5E-13
0.06, -2.5, -0.05, 9.0000000000000008E-14, 0, 0, -5E-13
0.04, -2.5, -0.05, -2.0000000000000003E-14, 0, 5E-13, 0
0.02, -2.5, -0.05, -2.4000000000000004E-13, 0, 0, 0
0, -2.5, -0.05, 2.1000000000000001E-13, 0, 5E-13, 0
-0.02, -2.5, -0.05, -2.1000000000000001E-13, 0, 0, 5E-13
-0.04, -2.5, -0.05, -6.1E-13, -1E-12, 5E-13, 0
-0.06, -2.5, -0.05, -8E-13, 0, 1E-12, -5E-13
-0.08, -2.5, -0.05, -8.9E-13, 0, 1E-12, 0
-0.1, -2.5, -0.05, -1.4700000000000002E-12, 0, 1.5E-12, 0
-0.12, -2.5, -0.05, -2.97E-12, 0, 2.5E-12, 0
-0.14, -2.5, -0.05, -3.96E-12, 0, 3.5E-12, -5E-13
-0.16, -2.5, -0.05, -4.84E-12, 0, 5.4999999999999996E-12, 5E-13
-0.18, -2.5, -0.05, -7.7600000000000009E-12, 0, 7.5E-12, -5E-13
-0.2, -2.5, -0.05, -9.7100000000000012E-12, 0, 9.5E-12, -5E-13
-0.22, -2.5, -0.05, -1.551E-11, 0, 1.45E-11, -5E-13
-0.24, -2.5, -0.05, -2.0770000000000003E-11, 0, 2E-11, 0
-0.26, -2.5, -0.05, -2.549E-11, 0, 2.6E-11, -5E-13
-0.28, -2.5, -0.05, -3.6320000000000004E-11, 0, 3.55E-11, 0
-0.3, -2.5, -0.05, -5.292E-11, 0, 5.1E-11, -5E-13
-0.32, -2.5, -0.05, -6.972E-11, 0, 6.9499999999999993E-11, 0
-0.34, -2.5, -0.05, -9.49E-11, -5E-13, 9.7E-11, 0
-0.36, -2.5, -0.05, -1.3407E-10, 0, 1.32E-10, 0
-0.38, -2.5, -0.05, -1.8815000000000002E-10, 0, 1.89E-10, -5E-13
-0.4, -2.5, -0.05, -2.6365E-10, 0, 2.615E-10, -5E-13
-0.42, -2.5, -0.05, -3.643E-10, 0, 3.695E-10, 0
-0.44, -2.5, -0.05, -5.1436000000000007E-10, 0, 5.1049999999999994E-10, -5E-13
-0.46, -2.5, -0.05, -6.9915E-10, -5E-13, 7.0699999999999994E-10, 0
-0.48, -2.5, -0.05, -9.6924E-10, 0, 9.595E-10, -5E-13
-0.5, -2.5, -0.05, -1.2955E-09, 0, 1.314E-09, 0
-0.52, -2.5, -0.05, -1.7717E-09, 0, 1.756E-09, 0
-0.54, -2.5, -0.05, -2.2904E-09, -5E-13, 2.299E-09, 0
-0.56, -2.5, -0.05, -3.0178E-09, 0, 3.016E-09, 0
-0.58, -2.5, -0.05, -3.835E-09, -5E-13, 3.8305E-09, -5E-13
-0.6, -2.5, -0.05, -4.8347E-09, -5E-13, 4.8579999999999996E-09, -5E-13
-0.62, -2.5, -0.05, -5.9861E-09, 0, 5.9815E-09, 0
-0.64, -2.5, -0.05, -7.3402E-09, 0, 7.337E-09, -5E-13
-0.66, -2.5, -0.05, -8.7624E-09, 0, 8.7715E-09, 0
-0.68, -2.5, -0.05, -1.04445E-08, 0, 1.0473E-08, 0
-0.70000000000000007, -2.5, -0.05, -1.2295999999999998E-08, 0, 1.228E-08, -5E-13
-0.72, -2.5, -0.05, -1.4293E-08, -5E-13, 1.428E-08, -5E-13
-0.74, -2.5, -0.05, -1.64806E-08, 0, 1.644E-08, -5E-13
-0.76, -2.5, -0.05, -1.87494E-08, 0, 1.877E-08, 0
-0.78, -2.5, -0.05, -2.1301199999999998E-08, 0, 2.125E-08, 0
-0.8, -2.5, -0.05, -2.38404E-08, 0, 2.3845E-08, 0
-0.82000000000000006, -2.5, -0.05, -2.6620399999999998E-08, 0, 2.6605E-08, 0
-0.84, -2.5, -0.05, -2.9474999999999998E-08, 0, 2.9404999999999998E-08, -5E-13
-0.86, -2.5, -0.05, -3.24218E-08, 0, 3.2454999999999995E-08, 0
-0.88, -2.5, -0.05, -3.5517799999999997E-08, 0, 3.547E-08, -5E-13
-0.9, -2.5, -0.05, -3.8650399999999994E-08, 0, 3.8675E-08, 0
-0.92, -2.5, -0.05, -4.19606E-08, 0, 4.1995E-08, -5E-13
-0.94000000000000006, -2.5, -0.05, -4.5246599999999993E-08, 0, 4.5269999999999994E-08, 0
-0.96, -2.5, -0.05, -4.8830599999999994E-08, 0, 4.8885E-08, 0
-0.98, -2.5, -0.05, -5.2339599999999996E-08, 0, 5.2424999999999995E-08, -5E-13
-1, -2.5, -0.05, -5.6158999999999994E-08, 0, 5.603E-08, 0
-1.02, -2.5, -0.05, -5.97832E-08, -5E-13, 5.9855E-08, 5E-13
-1.04, -2.5, -0.05, -6.3926599999999992E-08, 0, 6.3765E-08, -5E-13
-1.06, -2.5, -0.05, -6.7763599999999989E-08, 0, 6.779E-08, 5E-13
-1.08, -2.5, -0.05, -7.2016999999999989E-08, 0, 7.2E-08, 0
-1.1, -2.5, -0.05, -7.6286E-08, 0, 7.634E-08, 0
-1.12, -2.5, -0.05, -8.0825E-08, 0, 8.0889999999999992E-08, -5E-13
-1.1400000000000001, -2.5, -0.05, -8.5691599999999989E-08, 0, 8.5645E-08, -5E-13
-1.16, -2.5, -0.05, -9.0710399999999991E-08, 0, 9.076E-08, 0
-1.18, -2.5, -0.05, -9.6182799999999984E-08, 0, 9.617E-08, 0
-1.2, -2.5, -0.05, -1.0208659999999999E-07, 0, 1.0214E-07, 0
-1.22, -2.5, -0.05, -1.0852699999999999E-07, 0, 1.08545E-07, -5E-13
-1.24, -2.5, -0.05, -1.1523999999999999E-07, 0, 1.1524999999999999E-07, 0
-1.26, -2.5, -0.05, -1.2256E-07, 0, 1.2245E-07, 5E-13
-1.28, -2.5, -0.05, -1.3002E-07, 0, 1.3004999999999998E-07, 0
-1.3, -2.5, -0.05, -1.3788E-07, 0, 1.3795E-07, -5E-13
-1.32, -2.5, -0.05, -1.4608E-07, 0, 1.4594999999999998E-07, 0
-1.34, -2.5, -0.05, -1.5434E-07, 0, 1.5425E-07, -5E-13
-1.36, -2.5, -0.05, -1.626E-07, 0, 1.6265E-07, 0
-1.3800000000000001, -2.5, -0.05, -1.7108E-07, 0, 1.711E-07, -5E-13
-1.4000000000000001, -2.5, -0.05, -1.7972E-07, 0, 1.7955E-07, 0
-1.42, -2.5, -0.05, -1.8812E-07, -5E-13, 1.8819999999999998E-07, 0
-1.44, -2.5, -0.05, -1.9666E-07, 0, 1.9659999999999997E-07, 0
-1.46, -2.5, -0.05, -2.0508E-07, 0, 2.0509999999999998E-07, 0
-1.48, -2.5, -0.05, -2.1324E-07, 0, 2.1344999999999997E-07, 0
-1.5, -2.5, -0.05, -2.216E-07, 0, 2.218E-07, 0
-1.52, -2.5, -0.05, -2.3004E-07, 0, 2.3014999999999998E-07, 0
-1.54, -2.5, -0.05, -2.3842E-07, 0, 2.3835E-07, 0
-1.56, -2.5, -0.05, -2.4666E-07, 0, 2.4645E-07, 0
-1.58, -2.5, -0.05, -2.5466E-07, 0, 2.5454999999999996E-07, -5E-13
-1.6, -2.5, -0.05, -2.6254E-07, 0, 2.6265E-07, 0
-1.62, -2.5, -0.05, -2.7061999999999997E-07, -5E-13, 2.7035E-07, -5E-13
-1.6400000000000001, -2.5, -0.05, -2.7818E-07, 0, 2.7839999999999995E-07, -5E-13
-1.6600000000000001, -2.5, -0.05, -2.8611999999999997E-07, -5E-13, 2.8609999999999995E-07, 0
-1.68, -2.5, -0.05, -2.9368E-07, -5E-13, 2.9384999999999995E-07, -5E-13
-1.7, -2.5, -0.05, -3.0146E-07, 0, 3.0145E-07, -5E-13
-1.72, -2.5, -0.05, -3.0888E-07, 0, 3.0894999999999997E-07, -5E-13
-1.74, -2.5, -0.05, -3.1627999999999997E-07, -5E-13, 3.162E-07, 0
-1.76, -2.5, -0.05, -3.2355999999999997E-07, 0, 3.238E-07, 0
-1.78, -2.5, -0.05, -3.31E-07, 0, 3.31E-07, 0
-1.8, -2.5, -0.05, -3.3806E-07, 0, 3.3819999999999994E-07, 0
-1.82, -2.5, -0.05, -3.4544E-07, 0, 3.4544999999999996E-07, -5E-13
-1.84, -2.5, -0.05, -3.5254E-07, -5E-13, 3.5275E-07, 0
-1.86, -2.5, -0.05, -3.5948E-07, 0, 3.5949999999999996E-07, -5E-13
-1.8800000000000001, -2.5, -0.05, -3.6655999999999997E-07, 0, 3.6659999999999996E-07, 0
-1.9000000000000001, -2.5, -0.05, -3.7334E-07, 0, 3.7339999999999994E-07, 0
-1.92, -2.5, -0.05, -3.8028E-07, -5E-13, 3.8044999999999994E-07, 0
-1.94, -2.5, -0.05, -3.8712E-07, 0, 3.8699999999999996E-07, 0
-1.96, -2.5, -0.05, -3.9372E-07, 0, 3.9389999999999995E-07, 5E-13
-1.98, -2.5, -0.05, -4.0026E-07, 0, 4.0034999999999996E-07, 0
-2, -2.5, -0.05, -4.0696E-07, 0, 4.0705E-07, 0
-2.02, -2.5, -0.05, -4.1368E-07, 0, 4.1359999999999994E-07, 0
-2.04, -2.5, -0.05, -4.1994E-07, 0, 4.1999999999999995E-07, 0
-2.06, -2.5, -0.05, -4.2638E-07, 0, 4.2639999999999995E-07, -5E-13
-2.08, -2.5, -0.05, -4.3302E-07, 0, 4.3289999999999997E-07, 0
-2.1, -2.5, -0.05, -4.3912E-07, 0, 4.3904999999999995E-07, 0
-2.12, -2.5, -0.05, -4.4517999999999997E-07, 0, 4.4534999999999995E-07, 0
-2.14, -2.5, -0.05, -4.5166E-07, 0, 4.5154999999999994E-07, -5E-13
-2.16, -2.5, -0.05, -4.5784E-07, 0, 4.577E-07, 0
-2.18, -2.5, -0.05, -4.6374E-07, 0, 4.6379999999999996E-07, 5E-13
-2.2, -2.5, -0.05, -4.6984E-07, 0, 4.6994999999999994E-07, 0
-2.22, -2.5, -0.05, -4.7589999999999997E-07, -5E-13, 4.7589999999999997E-07, 0
-2.24, -2.5, -0.05, -4.8184E-07, 0, 4.819E-07, 0
-2.2600000000000002, -2.5, -0.05, -4.8778E-07, 0, 4.8779999999999991E-07, 0
-2.2800000000000002, -2.5, -0.05, -4.9384E-07, 0, 4.9379999999999994E-07, 0
-2.3000000000000003, -2.5, -0.05, -4.9936E-07, 0, 4.9954999999999994E-07, 0
-2.32, -2.5, -0.05, -5.055E-07, -5E-13, 5.0545E-07, 5E-13
-2.34, -2.5, -0.05, -5.11E-07, 0, 5.1115E-07, 0
-2.36, -2.5, -0.05, -5.1666E-07, 0, 5.1675E-07, 0
-2.38, -2.5, -0.05, -5.2244E-07, 0, 5.225E-07, -5E-13
-2.4, -2.5, -0.05, -5.2796E-07, -5E-13, 5.2805E-07, -5E-13
-2.42, -2.5, -0.05, -5.3366E-07, 0, 5.336E-07, 0
-2.44, -2.5, -0.05, -5.3898E-07, 0, 5.391E-07, 0
-2.46, -2.5, -0.05, -5.4452E-07, 0, 5.4459999999999994E-07, 0
-2.48, -2.5, -0.05, -5.4984E-07, 0, 5.5014999999999993E-07, -5E-13
-2.5, -2.5, -0.05, -5.552E-07, 0, 5.5544999999999991E-07, 0
-2.52, -2.5, -0.05, -5.6078E-07, 0, 5.607E-07, 0
-2.54, -2.5, -0.05, -5.662E-07, 0, 5.6635E-07, -5E-13
-2.56, -2.5, -0.05, -5.7148E-07, 0, 5.7165E-07, 0
-2.58, -2.5, -0.05, -5.7666E-07, 0, 5.7694999999999994E-07, -5E-13
-2.6, -2.5, -0.05, -5.8222E-07, 0, 5.8229999999999991E-07, -5E-13
-2.62, -2.5, -0.05, -5.8722E-07, 0, 5.875E-07, 0
-2.64, -2.5, -0.05, -5.9254E-07, 0, 5.9259999999999995E-07, -5E-13
-2.66, -2.5, -0.05, -5.9788E-07, 0, 5.9784999999999992E-07, 0
-2.68, -2.5, -0.05, -6.0288E-07, -5E-13, 6.029E-07, 0
-2.7, -2.5, -0.05, -6.0788E-07, 0, 6.0799999999999994E-07, -5E-13
-2.72, -2.5, -0.05, -6.1308E-07, 0, 6.130999999999999E-07, 0
-2.74, -2.5, -0.05, -6.18E-07, 0, 6.182E-07, 0
-2.7600000000000002, -2.5, -0.05, -6.2302E-07, 0, 6.2314999999999991E-07, 5E-13
-2.7800000000000002, -2.5, -0.05, -6.2802E-07, -5E-13, 6.282E-07, 0
-2.8000000000000003, -2.5, -0.05, -6.331E-07, 0, 6.3304999999999991E-07, -5E-13
-2.82, -2.5, -0.05, -6.3784E-07, 0, 6.3805E-07, -5E-13
-2.84, -2.5, -0.05, -6.43E-07, 0, 6.4289999999999991E-07, 0
-2.86, -2.5, -0.05, -6.4768E-07, 0, 6.4775E-07, 0
-2.88, -2.5, -0.05, -6.526E-07, 0, 6.526499999999999E-07, -5E-13
-2.9, -2.5, -0.05, -6.5732E-07, 0, 6.575E-07, -5E-13
-2.92, -2.5, -0.05, -6.62E-07, 0, 6.6215E-07, 0
-2.94, -2.5, -0.05, -6.6674E-07, 0, 6.6699999999999992E-07, 0
-2.96, -2.5, -0.05, -6.7172E-07, 0, 6.7165E-07, 5E-13
-2.98, -2.5, -0.05, -6.7625999999999994E-07, 0, 6.764999999999999E-07, 0
-3, -2.5, -0.05, -6.8118E-07, 0, 6.8124999999999994E-07, 0
0.3, -3, -0.05, -9.4E-13, 0, 5E-13, 5E-13
0.28, -3, -0.05, -4.7E-13, 5E-13, 5E-13, -5E-13
0.26, -3, -0.05, -4.3000000000000004E-13, 0, 5E-13, 5E-13
0.24, -3, -0.05, -8.5000000000000011E-13, 0, 5E-13, 0
0.22, -3, -0.05, -7.100000000000001E-13, 0, 5E-13, 0
0.2, -3, -0.05, -5.5000000000000008E-13, 0, 1E-12, -5E-13
0.18, -3, -0.05, -3.6000000000000003E-13, 0, 5E-13, -5E-13
0.16, -3, -0.05, -6.3E-13, 0, 1E-12, 0
0.14, -3, -0.05, -8.6000000000000007E-13, 0, 5E-13, -5E-13
0.12, -3, -0.05, -7.8000000000000011E-13, 0, 1E-12, -5E-13
0.1, -3, -0.05, -8E-13, 0, 5E-13, 0
0.08, -3, -0.05, -8.1000000000000008E-13, 0, 1E-12, -5E-13
0.06, -3, -0.05, -1.2500000000000001E-12, 0, 1E-12, 0
0.04, -3, -0.05, -1.5E-12, 0, 1E-12, 0
0.02, -3, -0.05, -1.91E-12, 0, 1E-12, -5E-13
0, -3, -0.05, -2.14E-12, 0, 2.5E-12, 0
-0.02, -3, -0.05, -4.1000000000000007E-12, 0, 3.5E-12, -5E-13
-0.04, -3, -0.05, -6.4300000000000007E-12, -5E-13, 5.4999999999999996E-12, -5E-13
-0.06, -3, -0.05, -9.5100000000000013E-12, 0, 9E-12, 0
-0.08, -3, -0.05, -1.542E-11, 0, 1.35E-11, 0
-0.1, -3, -0.05, -2.3830000000000003E-11, 0, 2.1E-11, 0
-0.12, -3, -0.05, -3.93E-11, 0, 3.5E-11, 0
-0.14, -3, -0.05, -6.35E-11, 0, 5.85E-11, 0
-0.16, -3, -0.05, -9.5320000000000013E-11, 0, 8.95E-11, -5E-13
-0.18, -3, -0.05, -1.5931000000000002E-10, 0, 1.405E-10, 0
-0.2, -3, -0.05, -2.4761000000000004E-10, 0, 2.32E-10, -5E-13
-0.22, -3, -0.05, -4.2488000000000004E-10, 0, 3.69E-10, -5E-13
-0.24, -3, -0.05, -6.152E-10, 0, 5.685E-10, -5E-13
-0.26, -3, -0.05, -9.1919000000000011E-10, 0, 8.5499999999999994E-10, -5E-13
-0.28, -3, -0.05, -1.6049E-09, 0, 1.394E-09, -5E-13
-0.3, -3, -0.05, -2.0112E-09, 0, 1.9235E-09, -5E-13
-0.32, -3, -0.05, -2.5958E-09, 0, 2.4845E-09, 0
-0.34, -3, -0.05, -3.4465E-09, 0, 3.3115E-09, -5E-13
-0.36, -3, -0.05, -4.4723E-09, 0, 4.2945E-09, 0
-0.38, -3, -0.05, -5.7349E-09, 0, 5.5505E-09, 0
-0.4, -3, -0.05, -7.1578E-09, 0, 6.9829999999999996E-09, 5E-13
-0.42, -3, -0.05, -8.8339E-09, 0, 8.6795E-09, 0
-0.44, -3, -0.05, -1.07041E-08, 0, 1.05295E-08, -5E-13
-0.46, -3, -0.05, -1.2786199999999999E-08, 0, 1.283E-08, -5E-13
-0.48, -3, -0.05, -1.4933E-08, 0, 1.4865E-08, 0
-0.5, -3, -0.05, -1.71964E-08, -5E-13, 1.7099999999999998E-08, -5E-13
-0.52, -3, -0.05, -1.9602999999999997E-08, 0, 1.9544999999999997E-08, 0
-0.54, -3, -0.05, -2.20746E-08, 0, 2.1989999999999997E-08, -5E-13
-0.56, -3, -0.05, -2.4650399999999998E-08, 0, 2.4619999999999998E-08, 0
-0.58, -3, -0.05, -2.72626E-08, 0, 2.7274999999999998E-08, -5E-13
-0.6, -3, -0.05, -2.99922E-08, 0, 3.0009999999999995E-08, 0
-0.62, -3, -0.05, -3.2818599999999996E-08, 0, 3.2785E-08, 5E-13
-0.64, -3, -0.05, -3.55626E-08, 0, 3.5664999999999995E-08, 0
-0.66, -3, -0.05, -3.84444E-08, 0, 3.847E-08, -5E-13
-0.68, -3, -0.05, -4.1408199999999994E-08, 0, 4.145E-08, -5E-13
-0.70000000000000007, -3, -0.05, -4.4454799999999993E-08, 0, 4.4405E-08, 0
-0.72, -3, -0.05, -4.7470999999999995E-08, 0, 4.7545E-08, -5E-13
-0.74, -3, -0.05, -5.0622599999999994E-08, 0, 5.0655E-08, 0
-0.76, -3, -0.05, -5.3851399999999992E-08, 0, 5.383E-08, 0
-0.78, -3, -0.05, -5.7159799999999993E-08, 0, 5.716E-08, -5E-13
